Name,Team,IP,Stf+ FA,Stf+ SI,Stf+ FC,Stf+ FS,Stf+ SL,Stf+ CU,Stf+ CH,Stf+ KC,Stf+ FO,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
CJ Van Eyk,TOR,2.1,82.572,92.18666666666667,84.15142857142857,NA,69.14500000000001,92.335,92.46307692307693,NA,NA,87.1793220338983,104.87491525423727,98.15762711864406,CJ Van Eyk,27568,669310
Michael Rucker,SEA,18.2,101.03384615384614,111.70187500000002,100.1543396226415,NA,117.25999999999999,99.94721649484535,NA,NA,NA,102.09991065292098,109.91231615120275,111.68251546391751,Michael Rucker,19454,621074
Paxton Schultz,WSN,31.2,90.96707692307692,NA,92.69460580912865,NA,95.00157894736843,NA,85.0672093023256,NA,NA,91.08480747099476,103.3753695781343,94.7215488007005,Paxton Schultz,25501,687606
Ian Hamilton,ATL,4.2,82.612,86.80199999999999,NA,NA,99.72421052631579,NA,NA,NA,NA,93.66956521739131,84.47304347826088,81.74021739130434,Ian Hamilton,19261,641656
Yacksel Ríos,CHC,1.2,102.14,112.3,NA,108.08,94.2,NA,NA,NA,NA,106.35076923076925,106.33384615384612,109.53692307692307,Yacksel Rios,15007,605441
Nolan Hoffman,PHI,4.2,82.35857142857142,112.49333333333334,97.35857142857142,NA,116.8309090909091,NA,88.3,NA,NA,96.73219512195124,85.4980487804878,85.94878048780487,Nolan Hoffman,23381,676510
Carl Edwards Jr.,NYM,6,87.56377358490566,NA,NA,NA,NA,92.77600000000001,80.9925,NA,NA,88.08121212121213,94.99393939393939,86.06808080808081,Carl Edwards Jr.,13607,605218
Robert Garcia,TEX,8,110.11441176470588,NA,NA,NA,101.57555555555555,NA,121.21591836734696,NA,NA,111.66065359477125,89.75908496732026,103.30575163398693,Robert Garcia,23363,676395
José Urquidy,PIT,6.1,95.55250000000001,87.66,NA,NA,107.68947368421054,98.8076923076923,111.25756097560976,NA,NA,101.58676641221373,105.23267524536531,100.83319520174484,Jose Urquidy,18413,664353
Drey Jameson,ARI,17.1,88.91215686274509,84.21333333333334,NA,NA,103.47693693693695,NA,95.77094339622643,NA,NA,95.45563909774435,88.32759398496242,86.32909774436091,Drey Jameson,26260,686753
Matt Pushard,STL,7,85.25074074074074,86.9,NA,NA,104.3150731707317,108.21066666666667,103.75333333333333,NA,NA,96.17932777777779,90.41274197530863,83.6543635802469,Matthew Pushard,31870,690155
Welinton Herrera,COL,2.1,83.11857142857141,NA,NA,NA,106.652,NA,99.08857142857143,NA,NA,90.83244444444445,100.34,92.9831111111111,Welinton Herrera,29318,700327
Eiberson Castellano,COL,3,83.4,83.4,NA,NA,NA,101.22,76.06,NA,NA,89.59942857142859,87.46857142857145,79.99371428571429,Eiberson Castellano,28040,682769
Spencer Bivens,SFG,2,99.28,108.72,105.52,NA,150.9,NA,96.45,NA,NA,117.9911111111111,87.66444444444444,98.21866666666666,Spencer Bivens,30226,702352
James Karinchak,ATL,9.2,86.26489795918368,NA,NA,NA,NA,107.2396875,NA,NA,NA,94.62290809327847,92.04028806584361,87.9583950617284,James Karinchak,20151,675916
Connor Seabold,3 Tms,24,90.16723577235774,NA,99.83739130434783,NA,91.94289839181288,NA,89.41939999999998,NA,NA,91.10551904364985,101.21042176283468,91.59909496414964,Connor Seabold,19695,657756
Bryse Wilson,3 Tms,18.2,96.07499999999999,99.46975609756097,92.71347368421051,NA,NA,98.50315789473684,89.84162162162161,NA,NA,95.30546075085323,109.89133105802048,98.5441638225256,Bryse Wilson,19990,669060
Hayden Juenger,2 Tms,6.1,86.68524822695035,NA,91.48,NA,98.7561943319838,NA,87.57354497354497,NA,NA,91.62589966555186,103.7906889632107,93.10577926421405,Hayden Juenger,29640,696522
Joel Peguero,SFG,11.1,85.31342465753424,104.48701754385964,NA,NA,118.32205128205126,NA,NA,NA,NA,99.39763313609468,107.78355029585799,106.41183431952662,Joel Peguero,21951,666711
Elieser Hernández,ATL,3,97.56,NA,142.1,NA,NA,NA,71.38,NA,NA,98.8775,96.78749999999998,97.03000000000002,Elieser Hernandez,16933,622694
Jake Eder,LAD,4,79.91529411764705,NA,NA,NA,109.57263157894738,119.72,102.04,NA,NA,91.7942857142857,97.36500000000001,90.22535714285713,Jake Eder,27590,671109
Gerardo Carrillo,ARI,4,96.25428571428571,94.50999999999999,100.77142857142857,107.29142857142857,104.86800000000001,77.61333333333334,NA,NA,NA,99.28363636363636,91.75376623376624,89.58805194805196,Gerardo Carrillo,22754,672629
Jake Rogers,DET,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.25302325581395,84.40744186046511,34.53395348837209,Jake Rogers,19452,668670
Jose Cabrera,ARI,17.2,86.52521739130434,93.21846153846155,81.73698630136988,NA,96.58444444444444,108.53352941176472,70.639375,NA,NA,88.33554633204633,83.33794208494209,77.46013127413129,Jose Cabrera,30412,703615
Chase Petty,CIN,27.2,105.26612903225806,92.56454545454544,NA,NA,108.11413793103448,NA,99.98574712643678,NA,NA,100.71793450881613,101.86176322418135,102.55652392947103,Chase Petty,30170,695534
Zach Eflin,BAL,3.2,89.56000000000002,104.42,89.52,NA,98.5,100.52,88.12,NA,NA,95.21108108108109,106.73972972972975,98.31243243243243,Zach Eflin,13774,621107
Travis Adams,MIN,31.2,87.6761971830986,94.34214285714287,93.24285714285715,NA,97.53047619047618,NA,90.12092715231788,NA,NA,91.81671719038818,91.62842554939412,84.72302320805095,Travis Adams,30180,701519
Jimmy Herget,COL,28,87.8740425531915,82.64967213114754,NA,NA,110.07275825346112,NA,69.18210526315791,NA,NA,98.75968799594519,89.63638740018783,86.18990843449576,Jimmy Herget,17556,623474
Cole Wilcox,SEA,23.2,86.43394495412842,102.80328358208953,NA,NA,103.6731891891892,NA,109.73347826086956,NA,NA,99.59803439803441,94.88240786240786,94.04766584766585,Cole Wilcox,27481,677961
Guillo Zuñiga,NYM,1,99.38,82.12,NA,NA,157.96,NA,87.92,NA,NA,106.33,68.68,69.80555555555556,Guillo Zuniga,19588,670871
P.J. Higgins,CIN,1,NA,NA,NA,NA,23.400000000000006,NA,23.92,NA,NA,23.868000000000002,110.26399999999998,41.983999999999995,P.J. Higgins,18433,664731
Reese McGuire,CHW,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.239999999999995,81.86,-10.700000000000003,Reese McGuire,15674,624512
Matt Svanson,STL,42.1,85.232,90.78116279069766,85.90935672514621,NA,109.45146341463416,NA,NA,NA,NA,95.63290163696945,99.92266840504128,95.71295958279009,Matt Svanson,29629,694335
Garrett Stubbs,PHI,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.127096774193554,98.96516129032258,50.37419354838709,Garrett Stubbs,18067,596117
Jose Trevino,CIN,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.30613425925925,92.44956018518519,42.11548611111111,Jose Trevino,16725,624431
Adrian Del Castillo,ARI,1.2,NA,NA,NA,NA,-7.319999999999993,9.420000000000002,NA,NA,NA,0.003750000000004583,147.86,55.44624999999999,Adrian Del Castillo,29554,680728
Ryan Watson,BOS,54.2,99.53017543859653,102.21386666666668,70.80173913043477,85.76599999999999,95.97661673414304,97.25103999999997,NA,NA,NA,91.24202782437176,110.8047999099183,103.71972942358067,Ryan Watson,27853,670245
Joey Gerber,NYM,8.1,99.49257142857142,NA,99.58851851851851,NA,103.7,NA,92.1,NA,NA,99.51596899224808,97.6675968992248,99.6724031007752,Joey Gerber,24591,680702
Joey Estes,ATH,4.1,87.16,NA,90.94,NA,92.2690909090909,NA,75.84,NA,NA,88.90394366197184,93.91577464788732,79.9881690140845,Joey Estes,26257,683155
Myles Straw,TOR,3,NA,NA,NA,NA,-28.099999999999994,NA,NA,NA,NA,12.33,103.33244444444446,21.332222222222224,Myles Straw,17620,664702
Christian Koss,SFG,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.766428571428566,119.91571428571429,46.98285714285714,Christian Koss,27653,683766
Anthony Banda,MIN,34.1,98.985316455696207,101.58740740740741,NA,NA,109.02377510040165,NA,88.73243243243243,NA,NA,103.27894270682042,88.82619881999368,91.85365833949261,Anthony Banda,14706,607455
Brycen Mautz,STL,3,96.36,116.35999999999999,NA,NA,74.66,105.03999999999999,NA,NA,NA,98.38655172413793,84.9251724137931,87.95379310344828,Brycen Mautz,31910,802408
Easton McGee,MIL,2,98.86,93.25,91.24,NA,NA,103.00888888888888,NA,NA,NA,98.31545454545453,106.26090909090908,103.50818181818181,Easton McGee,22176,668834
Zach Brzykcy,MIA,3,79.7695652173913,NA,NA,NA,94.98500000000001,99.36666666666667,88.22571428571428,NA,NA,87.01791666666666,80.18666666666667,66.12583333333333,Zach Brzykcy,27783,694350
Tristan Beck,SFG,12.2,87.13925925925926,NA,NA,NA,102.04619658119658,95.05333333333334,NA,NA,NA,95.86968540120185,104.75610698715683,100.61338753387535,Tristan Beck,21584,663941
Elmer Rodríguez,NYY,17,77.11638888888889,92.63893939393938,99.9,NA,109.15961538461536,95.01931034482759,93.101875,NA,NA,91.94221001512618,81.73341851763394,74.1291593026033,Elmer Rodriguez,31811,695684
Josh Ekness,MIA,5.1,107.52595744680852,118.02545454545454,NA,NA,137.39111111111112,117.60615384615386,NA,NA,NA,118.45760204081634,85.45043367346939,101.99438775510203,Josh Ekness,33785,694795
Jorge Mateo,ATL,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.621290322580645,93.37741935483871,35.15225806451613,Jorge Mateo,17273,622761
Austin Hedges,CLE,1.1,NA,NA,NA,NA,NA,NA,65.45166666666668,NA,NA,68.45652173913044,120.25652173913042,92.02521739130434,Austin Hedges,12976,595978
Alex McFarlane,PHI,1,101.21999999999998,129.18,NA,NA,111.38,NA,NA,NA,NA,110.75,46.91833333333333,63.13666666666666,Alexander McFarlane,31773,686934
Daniel Espino,CLE,5,111.9889552238806,NA,NA,NA,110.32916666666667,101.56,NA,NA,NA,110.56198019801978,94.34217821782178,104.68435643564355,Daniel Espino,25625,682982
Tanner Andrews,TOR,3,74.21249999999999,NA,NA,97.36,91.31333333333333,NA,NA,NA,NA,87.48139534883721,88.59069767441859,88.0879069767442,Tanner Andrews,24698,681084
Yerry De los Santos,NYY,8.2,72.06235294117647,93.77956521739132,NA,NA,100.455,NA,100.66378378378377,NA,NA,93.18275324675324,97.78520779220779,89.68505194805195,Yerry De Los Santos,21420,660787
Marco Gonzales,TEX,3,86.66,87.34,85.58,NA,NA,99.92444444444445,96.46000000000001,NA,NA,91.4595918367347,92.7669387755102,80.20897959183674,Marco Gonzales,15467,594835
Zack Short,NYM,1,NA,13.059999999999988,NA,NA,NA,NA,19.860000000000014,NA,NA,22.96999999999999,107.07600000000002,12.096,Zack Short,19562,670097
Jake Meyers,HOU,1,NA,NA,NA,NA,61.480000000000004,NA,NA,NA,NA,61.480000000000004,139.2,88.68,Jake Meyers,20308,676694
Jose Espada,BAL,1,76.48,NA,NA,75.82,104.22,NA,NA,NA,NA,91.23066666666666,98.30266666666667,88.736,Jose Espada,21131,664744
Max Rajcic,STL,9,87.19757575757576,95.57666666666667,NA,NA,100.57249999999999,98.42571428571429,99.04315789473684,NA,NA,94.25484662576687,91.11386988045298,84.03878779795825,Maxwel Rajcic,31873,691008
Scott Blewett,STL,2,83.53999999999999,91.86,79.62,119.02,76.08,NA,NA,NA,NA,85.49571428571429,77.14238095238095,78.70857142857142,Scott Blewett,16427,656240
Tayler Saucedo,LAA,3.1,91.87333333333332,98.5475,NA,NA,104.93571428571428,NA,74.47272727272728,NA,NA,95.53046153846155,76.97046153846154,72.64861538461538,Tayler Saucedo,17888,642048
Jonathan Cannon,CHW,0,91.94,NA,NA,NA,93.82000000000001,NA,93.98,NA,NA,92.75714285714285,-32.137142857142855,-23.23428571428571,Jonathan Cannon,31730,686563
Cameron Weston,BAL,1,NA,87.67999999999999,NA,NA,87.265,NA,NA,NA,89.38,87.92,78.38947368421053,65.4557894736842,Cameron Weston,31696,687721
Xzavion Curry,NYM,6,74.65823529411765,66.65,NA,94.85384615384615,101.57266666666666,98.20823529411764,NA,NA,NA,89.31895833333333,97.24166666666663,87.484375,Xzavion Curry,25595,675540
Emiliano Teodo,TEX,1.2,NA,111.32,NA,NA,98.52,NA,100.14,NA,NA,106.07488372093025,74.76418604651163,80.92093023255812,Emiliano Teodo,27999,693713
Cody Bolton,HOU,20,101.93477477477477,100.95017543859647,98.89782608695653,NA,108.16439024390246,89.40222222222224,83.24809523809525,NA,NA,98.21400214503755,98.23655143965019,96.26861645078789,Cody Bolton,23265,675989
Javier Sanoja,MIA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.10049999999999,76.119,30.500999999999998,Javier Sanoja,28253,691594
Jackson Rutledge,WSN,1.1,NA,75.97999999999999,93.26,100.32,NA,NA,NA,NA,NA,90.47272727272727,75.93272727272728,70.7218181818182,Jackson Rutledge,26215,671131
Bryan Torres,STL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.799999999999997,113.82,63.16,Bryan Torres,21464,663494
Adam Macko,TOR,22,89.89,NA,NA,NA,103.02962499999997,NA,104.64117647058823,101.09866666666669,NA,97.86119754432731,95.20514035300295,91.19997172745266,Adam Macko,25590,671936
Andrew Painter,PHI,65,91.34111111111112,82.67756097560975,NA,97.44109756097559,111.28708738236253,119.76196078431371,NA,NA,NA,100.42461849360238,102.91329854360139,104.78880916570118,Andrew Painter,30091,691725
Griffin Canning,SDP,62,82.47157894736843,96.51426086956525,88.00719999999998,NA,97.32659257839943,NA,89.78619607843137,79.99183098591551,NA,89.93566584733806,93.83567754848272,88.13240438849732,Griffin Canning,19867,656288
Doug Nikhazy,CHW,2,55.300000000000004,59.18,NA,NA,82.0125,65.42,67.88,NA,NA,63.57128205128205,80.38564102564102,62.46666666666668,Doug Nikhazy,30142,680951
Max Schuemann,NYY,1,NA,NA,NA,NA,45.36,37.779999999999994,NA,NA,NA,40.48714285714285,86.97857142857141,27.694285714285716,Max Schuemann,24488,680474
Sam Haggerty,TEX,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.080000000000013,71.82,-48.099999999999994,Sam Haggerty,18054,664059
Dylan Moore,PHI,1.2,NA,NA,NA,NA,21.239999999999995,NA,NA,NA,NA,13.436462585034016,76.03755102040816,4.914557823129253,Dylan Moore,18042,664238
Duncan Davitt,CHW,1,141.66,NA,NA,NA,89.16999999999999,NA,90.68,NA,NA,104.38285714285715,137.84,139.8,Duncan Davitt,31886,701474
Drew Sommers,DET,13.2,126.29253731343282,118.51899999999999,NA,NA,111.41432835820896,NA,84.16285714285712,NA,NA,117.85123954372624,94.34689353612166,107.30265779467683,Drew Sommers,32026,805427
Gregory Santos,SFG,5,90.36181818181818,94.33241379310344,NA,NA,105.32636363636362,NA,91.16,NA,NA,99.37558139534883,99.75534883720931,100.25302325581396,Gregory Santos,21894,666619
Alek Jacob,SDP,5,67.27729729729731,82.4435294117647,NA,NA,82.08,NA,112.09,NA,NA,86.203908045977,118.77356321839079,99.14505747126438,Alek Jacob,29628,689690
Carson Whisenhunt,SFG,15.2,92.48244444444443,NA,NA,NA,96.50482758620691,NA,106.66875,NA,NA,98.8429505882353,95.0669468235294,95.18494211764707,Carson Whisenhunt,31676,687931
Jacob Lopez,ATH,64.2,89.69181609195402,81.19419354838709,86.87219298245613,NA,111.37867007672632,NA,78.40982142857142,NA,NA,94.59307290152579,98.87003402843732,94.66026474660782,Jacob Lopez,25098,682052
Cal Quantrill,TEX,53.1,81.95616766467066,86.41031746031747,93.64534979423868,93.08224852071005,NA,92.91285714285715,NA,NA,NA,89.25969724366566,105.63006255383677,94.39830618616439,Cal Quantrill,19312,615698
Chase Solesky,TBR,3,107.48,121.84,82.66,NA,114.7,NA,91.90000000000002,NA,NA,109.33103448275864,94.92724137931035,99.18137931034484,Chase Solesky,25480,686678
Tyler Callihan,PIT,3,NA,NA,NA,NA,45.803333333333335,33.760000000000005,40.599999999999994,NA,NA,40.96339622641509,74.89811320754718,30.268679245283014,Tyler Callihan,27497,682997
Emilio Pagán,CIN,20.1,104.85655502392345,NA,93.8535135135135,112.07187500000002,NA,NA,NA,NA,NA,103.78591954022988,88.72982758620691,90.0344252873563,Emilio Pagan,14771,641941
Alex Lange,KCR,42,89.90144578313252,107.5839175257732,81.42234042553187,NA,97.50423529411765,NA,97.63100591715978,NA,NA,96.96045559538042,98.43632376086464,99.00530464288157,Alex Lange,19883,656638
Julian Garcia,CIN,15.1,89.81194444444444,NA,NA,NA,81.68508670520231,NA,NA,NA,NA,84.09111603843311,104.7268810051737,90.16251293422025,Julian Garcia,22362,670062
Shane Smith,CHW,8.1,105.10027027027027,98.98375,NA,NA,88.2384,86.06603773584905,103.13463414634145,NA,NA,97.527550524109,91.78175262054508,91.11569811320754,Shane Smith,31687,681343
Jhony Brito,SDP,5.1,78.53142857142858,110.83294117647058,NA,NA,104.97225806451614,NA,105.94608695652175,NA,NA,104.16384615384615,115.52179487179485,111.38871794871797,Jhony Brito,25386,666745
Zach Agnos,COL,61.2,86.54758620689654,86.64292682926828,88.40639676113358,95.77535714285713,94.80171567709309,NA,NA,NA,NA,90.32462843653747,99.16434756237798,90.04432524221444,Zach Agnos,31552,688642
Joe Rock,CHW,10.1,94.26210526315789,94.505,NA,NA,105.91671232876712,NA,83.58857142857143,NA,NA,98.26687179487178,55.50594871794872,56.12882051282051,Joe Rock,30016,697812
Steven Matz,TBR,53,NA,92.93300225733634,NA,NA,102.10285714285713,96.57236363636363,105.2188929889299,NA,NA,97.84176470588234,104.593311546841,101.34104575163398,Steven Matz,13361,571927
Orlando Arcia,MIN,1,NA,NA,NA,NA,42.9,38.879999999999995,NA,NA,NA,40.60285714285714,98.12285714285716,53.24857142857143,Orlando Arcia,13185,606115
Lucas Sims,CHW,10,81.31205128205129,62.36,NA,106.235,116.41513157894738,111.81833333333333,NA,NA,NA,100.20035315139702,80.21777992457542,80.23109621093403,Lucas Sims,13470,608371
Buddy Kennedy,SFG,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.696666666666665,81.75435897435898,1.126666666666668,Buddy Kennedy,22505,671083
Zach McCambley,CIN,4.1,100.76444444444444,83.68,96.3184,NA,102.92941176470588,NA,NA,NA,NA,98.28958333333333,76.99854166666667,72.869375,Zach McCambley,27666,685112
Chayce McDermott,LAD,2.1,96.03999999999999,NA,82.6905882352941,121.25999999999999,101.53999999999999,NA,NA,NA,NA,91.43179487179486,84.92461538461538,86.2102564102564,Chayce McDermott,29866,694646
Brandon Williamson,CIN,28,96.3266037735849,90.45127272727274,98.70875912408758,NA,131.93019607843138,110.16978723404254,84.69475409836065,NA,NA,98.37278269263052,90.50990327740966,90.73340212700829,Brandon Williamson,25463,682227
Braxton Garrett,MIA,4.1,77.83714285714287,94.86324324324325,NA,NA,91.11744680851065,NA,91.77999999999999,NA,NA,90.00297056368291,66.38995765877958,61.08232709755998,Braxton Garrett,21844,666129
Brian Keller,PHI,3,88.1,71.84,85.64,NA,121.97,NA,NA,NA,NA,99.90375,127.30999999999997,107.10041666666667,Brian Keller,19593,662144
Kade Strowd,ARI,1,118.18,83.36,93.88,NA,NA,99.48,NA,NA,NA,96.12,49.12375,53.848125,Kade Strowd,26191,669704
Yunior Marte,CIN,0.1,117.68,110.5,NA,NA,129.36,NA,NA,NA,NA,123.32857142857144,70.71142857142857,77.30000000000001,Yunior Marte,14416,628708
Nick Mears,KCR,19.1,99.71663999999998,88.85121951219513,NA,NA,103.01827956989248,77.56173913043477,130.39055555555555,NA,NA,99.57770455351101,91.5974826786117,91.07408897554058,Nick Mears,25376,683232
Brett Sullivan,COL,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.354942528735627,99.7112643678161,37.49448275862069,Brett Sullivan,18217,664954
Cameron Foster,BAL,9,101.58000000000001,NA,92.79315789473685,NA,112.84975609756096,NA,NA,NA,NA,102.25809523809524,80.39343915343916,82.91068783068782,Cameron Foster,31942,671382
Chris Devenski,PIT,2.1,98.80533333333332,77.8,NA,NA,88.3,NA,118.31444444444443,NA,NA,105.58666666666664,99.36769230769231,94.9671794871795,Chris Devenski,12763,606965
Andrew Nardi,MIA,22.2,104.95082872928177,133.34285714285713,NA,NA,112.35849315068494,NA,99.47409090909092,NA,NA,107.90921377711445,98.8711239352468,106.27311823165428,Andrew Nardi,25942,677053
Julian Fernández,WSN,4,78.20047619047618,NA,NA,NA,NA,NA,109.06068965517242,NA,NA,90.80535211267606,74.50197183098592,69.39521126760563,Julian Fernandez,18341,642759
Zach McKinstry,DET,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.028571428571435,52.97428571428571,-26.00571428571428,Zach McKinstry,19392,656716
Edwin Díaz,LAD,6,100.25,NA,NA,NA,114.26096774193547,NA,NA,NA,NA,106.60537878787879,93.22503246753247,96.95338744588743,Edwin Diaz,14710,621242
Anthony Molina,ATL,5,87.81812500000001,NA,NA,NA,108.08000000000001,117.9825,95.85249999999998,NA,NA,100.07795454545455,112.22045454545452,109.17795454545454,Anthony Molina,26952,683627
Miguel Ullola,HOU,5,112.00385964912282,NA,NA,NA,87.41624999999999,108.48,88.62,NA,NA,106.45376623376622,107.90883116883116,116.89558441558441,Miguel Ullola,29036,699044
Riley Cornelio,WSN,18.1,101.64432748538012,NA,NA,NA,105.79404040404039,NA,NA,NA,NA,103.87996266184884,79.48561291779585,81.05448193315266,Riley Cornelio,31953,683000
Randy Dobnak,KCR,19,67.0716129032258,80.80251851851853,NA,NA,87.21152173913042,NA,75.94082191780822,NA,NA,80.44515959542886,104.77740443977406,87.25752090722011,Randy Dobnak,23798,677976
Gavin Collyer,TEX,23,110.11701754385963,113.04575,108.62549019607843,NA,131.41151515151518,NA,NA,NA,NA,114.9352388379801,82.86891011893157,95.79170598557222,Gavin Collyer,26349,686560
Wilkin Ramos,SFG,2,91.86153846153849,92.00162162162162,79.59,NA,NA,110.67,NA,NA,NA,94.6001325427276,96.99514475061041,90.98556679455876,Wilkin Ramos,23988,678576
Marco Raya,MIN,6,77.46622222222221,NA,85.72,NA,98.00814814814815,103.56000000000002,95.8035294117647,NA,NA,88.8218,95.4492,90.06379999999999,Marco Raya,30166,694397
Greg Weissert,BOS,41.1,104.51738219895287,101.27555555555557,NA,NA,113.63687074829932,119.1564705882353,96.99967741935482,NA,NA,105.04139635180165,105.76842913311661,106.47037282100295,Greg Weissert,20375,669711
Taylor Rashi,ARI,3.2,85.57714285714285,NA,NA,90.14500000000001,94.94857142857143,93.81777777777776,NA,NA,NA,90.952888888888893,95.70888888888888,85.9151111111111,Taylor Rashi,26344,688497
Hoby Milner,CHC,35.2,114.3602564102564,110.13958158995815,NA,NA,107.5056790123457,NA,85.40292134831459,NA,NA,105.8018605317804,99.2195644637053,102.03942373149151,Hoby Milner,13346,571948
Shawn Armstrong,CLE,33,93.08994708994709,104.62489795918368,88.55726027397259,NA,121.99073170731705,NA,NA,NA,NA,101.86933780011164,89.80205739810161,89.63248732551646,Shawn Armstrong,12857,542888
Camilo Doval,NYY,37.2,NA,93.55390334572492,90.31712707182322,NA,125.31311688311689,NA,96.74,NA,NA,100.50969960513822,102.16923731239521,104.3669362995679,Camilo Doval,21992,666808
Cole Winn,TEX,35.1,107.94329411764706,114.38181818181819,84.89199999999997,101.10874999999999,101.54897637795277,93.3,NA,NA,NA,98.53513702378412,99.76146310057503,99.14342356995459,Cole Winn,22113,668390
Luke Little,CHC,1,88.4,128.9,NA,NA,121.4,NA,NA,NA,NA,97.47894736842107,115.32105263157894,105.54947368421053,Luke Little,28036,681432
Ildemaro Vargas,ARI,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.944,78.39649999999999,33.554,Ildemaro Vargas,13324,545121
César Salazar,HOU,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.980000000000004,103.8,45.199999999999996,Cesar Salazar,21587,663967
Kolby Allard,CLE,8.2,92.16533333333334,103.144,96.525,NA,NA,92.3975,86.28787878787878,NA,NA,93.32677966101696,103.85762711864406,90.60101694915255,Kolby Allard,18694,663465
Jason Foley,SFG,3,101.22666666666667,89.33142857142857,NA,90.17333333333333,101.44444444444444,NA,NA,NA,NA,93.17128205128206,100.8825641025641,98.88820512820514,Jason Foley,19531,671345
Seranthony Domínguez,CHW,36.1,104.55864150943394,98.08310344827586,NA,119.74947368421054,119.98368932038831,98.68933333333334,NA,NA,NA,109.71035398230086,86.56212389380528,96.25551622418878,Seranthony Dominguez,19249,622554
Ben Williamson,TBR,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.4916,91.5248,35.4904,Ben Williamson,33197,810938
Domingo Gonzalez,SEA,7.2,99.73279999999998,93.61483870967741,NA,NA,91.71347826086956,NA,83.99000000000001,NA,NA,95.19497348021216,84.29510811913505,85.24631986944105,Domingo Gonzalez,25241,682445
Tyler Heineman,2 Tms,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5692,102.59559999999999,15.4156,Tyler Heineman,13897,623168
Paul Sewald,ARI,37.1,105.53677233429393,NA,NA,NA,109.98525862068965,NA,NA,NA,NA,107.31721550566111,101.50350412588753,106.2346555363654,Paul Sewald,13892,623149
Ben Peoples,TEX,8.1,90.41922077922078,NA,NA,NA,116.95095238095239,NA,78.29333333333334,NA,NA,99.25491803278689,103.39786885245901,100.96967213114753,Ben Peoples,26406,687239
Matt Waldron,SDP,32.2,97.94145454545455,96.09824175824177,86.80596153846156,NA,96.3278048780488,NA,NA,NA,NA,94.38815362497434,108.08067501882658,103.65272084160561,Matt Waldron,25550,663362
Sammy Peralta,COL,2.2,94.21,92.78105263157896,NA,NA,94.78470588235294,NA,65.63333333333333,NA,NA,88.60653061224488,87.32612244897959,74.77142857142857,Sammy Peralta,25589,671111
Luis Torrens,NYM,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.082857142857147,64.21428571428571,-37.88571428571429,Luis Torrens,15905,620443
Kenley Jansen,DET,27.2,NA,129.02533333333338,109.17305912596402,NA,106.10049999999998,NA,NA,NA,NA,110.20283224400869,100.07459694989107,110.19098039215686,Kenley Jansen,3096,445276
Jonah Tong,NYM,10,101.74235294117648,NA,91.58736842105263,NA,NA,94.63,91.69923076923078,NA,NA,96.68913368983958,90.89339037433155,88.73279857397505,Jonah Tong,32157,804636
Wyatt Mills,LAD,4.1,100.193,100.49,NA,NA,95.47090909090907,NA,NA,NA,NA,98.12770833333332,52.15208333333334,52.53458333333333,Wyatt Mills,20010,670090
Winston Santos,TEX,2,92.74,NA,NA,NA,113.14000000000001,NA,91.74,NA,NA,98.77030303030303,91.86363636363636,86.47212121212121,Winston Santos,28489,692437
Rolddy Muñoz,ATL,2,77.46000000000001,77.7,NA,NA,103.6,NA,89.68,NA,NA,93.21877551020407,103.43632653061223,93.28530612244897,Rolddy Munoz,27407,691548
Craig Yoho,MIL,19,94.583,90.45194029850747,88.88153846153847,NA,173.58,NA,91.24854961832061,NA,NA,92.24176068376067,102.20835003885006,97.36553651903654,Craig Yoho,33248,684974
Zac Gallen,ARI,98,91.66260726072609,77.07697674418604,NA,NA,79.80804532577903,NA,82.8886111111111,92.8478947368421,NA,87.1991622309073,109.73606679706245,100.12869933590503,Zac Gallen,19291,668678
Luisangel Acuña,CHW,2,NA,NA,NA,NA,45.995,NA,NA,NA,NA,38.212799999999994,96.11919999999998,44.093599999999995,Luisangel Acuna,26548,682668
Jared Shuster,STL,9,90.6404081632653,95.38095238095238,78.63785714285713,NA,92.66470588235293,NA,91.07000000000001,NA,NA,89.68076007326007,85.15664377289376,85.81182692307691,Jared Shuster,27472,694363
Yilber Díaz,ARI,0.2,89.44,NA,NA,NA,104.28,NA,NA,113.58,NA,96.0190909090909,90.14136363636364,79.84454545454545,Yilber Diaz,29271,700270
